dataset,fold,repeat,method,scenario,severity,progress,score,n
tep,1,0,EAC-1NN,mixed_spurious_timing_late,0.8,0.6666667,0.5855,2000
tep,1,0,EAC-1NN,mixed_spurious_timing_late,0.8,0.8333333,0.5855,2000
tep,1,0,EAC-1NN,mixed_spurious_timing_late,0.8,1.0,0.5975,2000
tep,1,0,EAC-1NN,mixed_spurious_timing_late,0.9,0.1666667,0.507,2000
tep,1,0,EAC-1NN,mixed_spurious_timing_late,0.9,0.3333333,0.507,2000
tep,1,0,EAC-1NN,mixed_spurious_timing_late,0.9,0.5,0.507,2000
tep,1,0,EAC-1NN,mixed_spurious_timing_late,0.9,0.6666667,0.507,2000
tep,1,0,EAC-1NN,mixed_spurious_timing_late,0.9,0.8333333,0.507,2000
tep,1,0,EAC-1NN,mixed_spurious_timing_late,0.9,1.0,0.507,2000
tep,1,0,EAC-1NN,spurious_events,0.0,0.1666667,0.665,2000
tep,1,0,EAC-1NN,spurious_events,0.0,0.3333333,0.665,2000
tep,1,0,EAC-1NN,spurious_events,0.0,0.5,0.74,2000
tep,1,0,EAC-1NN,spurious_events,0.0,0.6666667,0.815,2000
tep,1,0,EAC-1NN,spurious_events,0.0,0.8333333,0.88,2000
tep,1,0,EAC-1NN,spurious_events,0.0,1.0,0.98,2000
tep,1,0,EAC-1NN,spurious_events,0.05,0.1666667,0.656,2000
tep,1,0,EAC-1NN,spurious_events,0.05,0.3333333,0.656,2000
tep,1,0,EAC-1NN,spurious_events,0.05,0.5,0.7355,2000
tep,1,0,EAC-1NN,spurious_events,0.05,0.6666667,0.804,2000
tep,1,0,EAC-1NN,spurious_events,0.05,0.8333333,0.8785,2000
tep,1,0,EAC-1NN,spurious_events,0.05,1.0,0.9785,2000
tep,1,0,EAC-1NN,spurious_events,0.1,0.1666667,0.6235,2000
tep,1,0,EAC-1NN,spurious_events,0.1,0.3333333,0.6235,2000
tep,1,0,EAC-1NN,spurious_events,0.1,0.5,0.7105,2000
tep,1,0,EAC-1NN,spurious_events,0.1,0.6666667,0.8015,2000
tep,1,0,EAC-1NN,spurious_events,0.1,0.8333333,0.8745,2000
tep,1,0,EAC-1NN,spurious_events,0.1,1.0,0.971,2000
tep,1,0,EAC-1NN,spurious_events,0.15,0.1666667,0.6205,2000
tep,1,0,EAC-1NN,spurious_events,0.15,0.3333333,0.6205,2000
tep,1,0,EAC-1NN,spurious_events,0.15,0.5,0.716,2000
tep,1,0,EAC-1NN,spurious_events,0.15,0.6666667,0.809,2000
tep,1,0,EAC-1NN,spurious_events,0.15,0.8333333,0.864,2000
tep,1,0,EAC-1NN,spurious_events,0.15,1.0,0.969,2000
tep,1,0,EAC-1NN,spurious_events,0.2,0.1666667,0.609,2000
tep,1,0,EAC-1NN,spurious_events,0.2,0.3333333,0.609,2000
tep,1,0,EAC-1NN,spurious_events,0.2,0.5,0.706,2000
tep,1,0,EAC-1NN,spurious_events,0.2,0.6666667,0.782,2000
tep,1,0,EAC-1NN,spurious_events,0.2,0.8333333,0.8535,2000
tep,1,0,EAC-1NN,spurious_events,0.2,1.0,0.9625,2000
tep,1,0,EAC-1NN,spurious_events,0.25,0.1666667,0.594,2000
tep,1,0,EAC-1NN,spurious_events,0.25,0.3333333,0.594,2000
tep,1,0,EAC-1NN,spurious_events,0.25,0.5,0.6985,2000
tep,1,0,EAC-1NN,spurious_events,0.25,0.6666667,0.787,2000
tep,1,0,EAC-1NN,spurious_events,0.25,0.8333333,0.856,2000
tep,1,0,EAC-1NN,spurious_events,0.25,1.0,0.9605,2000
tep,1,0,EAC-1NN,spurious_events,0.3,0.1666667,0.592,2000
tep,1,0,EAC-1NN,spurious_events,0.3,0.3333333,0.592,2000
tep,1,0,EAC-1NN,spurious_events,0.3,0.5,0.7105,2000
tep,1,0,EAC-1NN,spurious_events,0.3,0.6666667,0.773,2000
tep,1,0,EAC-1NN,spurious_events,0.3,0.8333333,0.848,2000
tep,1,0,EAC-1NN,spurious_events,0.3,1.0,0.9595,2000
tep,1,0,EAC-1NN,spurious_events,0.4,0.1666667,0.557,2000
tep,1,0,EAC-1NN,spurious_events,0.4,0.3333333,0.557,2000
tep,1,0,EAC-1NN,spurious_events,0.4,0.5,0.667,2000
tep,1,0,EAC-1NN,spurious_events,0.4,0.6666667,0.759,2000
tep,1,0,EAC-1NN,spurious_events,0.4,0.8333333,0.8185,2000
tep,1,0,EAC-1NN,spurious_events,0.4,1.0,0.9465,2000
tep,1,0,EAC-1NN,spurious_events,0.5,0.1666667,0.548,2000
tep,1,0,EAC-1NN,spurious_events,0.5,0.3333333,0.548,2000
tep,1,0,EAC-1NN,spurious_events,0.5,0.5,0.649,2000
tep,1,0,EAC-1NN,spurious_events,0.5,0.6666667,0.728,2000
tep,1,0,EAC-1NN,spurious_events,0.5,0.8333333,0.8035,2000
tep,1,0,EAC-1NN,spurious_events,0.5,1.0,0.933,2000
tep,1,0,EAC-1NN,spurious_events,0.6,0.1666667,0.5125,2000
tep,1,0,EAC-1NN,spurious_events,0.6,0.3333333,0.5125,2000
tep,1,0,EAC-1NN,spurious_events,0.6,0.5,0.6435,2000
tep,1,0,EAC-1NN,spurious_events,0.6,0.6666667,0.7165,2000
tep,1,0,EAC-1NN,spurious_events,0.6,0.8333333,0.795,2000
tep,1,0,EAC-1NN,spurious_events,0.6,1.0,0.92,2000
tep,1,0,EAC-1NN,spurious_events,0.7,0.1666667,0.499,2000
tep,1,0,EAC-1NN,spurious_events,0.7,0.3333333,0.499,2000
tep,1,0,EAC-1NN,spurious_events,0.7,0.5,0.6105,2000
tep,1,0,EAC-1NN,spurious_events,0.7,0.6666667,0.698,2000
tep,1,0,EAC-1NN,spurious_events,0.7,0.8333333,0.78,2000
tep,1,0,EAC-1NN,spurious_events,0.7,1.0,0.9,2000
tep,1,0,EAC-1NN,spurious_events,0.8,0.1666667,0.508,2000
tep,1,0,EAC-1NN,spurious_events,0.8,0.3333333,0.508,2000
tep,1,0,EAC-1NN,spurious_events,0.8,0.5,0.6065,2000
tep,1,0,EAC-1NN,spurious_events,0.8,0.6666667,0.6795,2000
tep,1,0,EAC-1NN,spurious_events,0.8,0.8333333,0.742,2000
tep,1,0,EAC-1NN,spurious_events,0.8,1.0,0.8805,2000
tep,1,0,EAC-1NN,spurious_events,0.9,0.1666667,0.481,2000
tep,1,0,EAC-1NN,spurious_events,0.9,0.3333333,0.481,2000
tep,1,0,EAC-1NN,spurious_events,0.9,0.5,0.596,2000
tep,1,0,EAC-1NN,spurious_events,0.9,0.6666667,0.67,2000
tep,1,0,EAC-1NN,spurious_events,0.9,0.8333333,0.728,2000
tep,1,0,EAC-1NN,spurious_events,0.9,1.0,0.8475,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.0,0.1666667,0.665,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.0,0.3333333,0.665,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.0,0.5,0.74,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.0,0.6666667,0.815,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.0,0.8333333,0.88,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.0,1.0,0.98,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.05,0.1666667,0.6645,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.05,0.3333333,0.6645,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.05,0.5,0.7385,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.05,0.6666667,0.812,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.05,0.8333333,0.8795,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.05,1.0,0.9795,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.1,0.1666667,0.668,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.1,0.3333333,0.668,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.1,0.5,0.735,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.1,0.6666667,0.8195,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.1,0.8333333,0.8775,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.1,1.0,0.979,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.15,0.1666667,0.668,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.15,0.3333333,0.668,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.15,0.5,0.7335,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.15,0.6666667,0.8115,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.15,0.8333333,0.8835,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.15,1.0,0.9805,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.2,0.1666667,0.659,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.2,0.3333333,0.659,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.2,0.5,0.7475,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.2,0.6666667,0.812,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.2,0.8333333,0.8835,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.2,1.0,0.982,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.25,0.1666667,0.657,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.25,0.3333333,0.657,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.25,0.5,0.7555,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.25,0.6666667,0.8235,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.25,0.8333333,0.879,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.25,1.0,0.979,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.3,0.1666667,0.6515,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.3,0.3333333,0.6515,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.3,0.5,0.747,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.3,0.6666667,0.8245,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.3,0.8333333,0.8765,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.3,1.0,0.9745,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.4,0.1666667,0.641,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.4,0.3333333,0.641,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.4,0.5,0.745,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.4,0.6666667,0.813,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.4,0.8333333,0.87,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.4,1.0,0.9735,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.5,0.1666667,0.6565,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.5,0.3333333,0.6565,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.5,0.5,0.7455,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.5,0.6666667,0.8145,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.5,0.8333333,0.8725,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.5,1.0,0.977,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.6,0.1666667,0.6605,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.6,0.3333333,0.6605,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.6,0.5,0.747,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.6,0.6666667,0.8235,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.6,0.8333333,0.869,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.6,1.0,0.9775,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.7,0.1666667,0.6555,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.7,0.3333333,0.6555,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.7,0.5,0.748,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.7,0.6666667,0.8215,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.7,0.8333333,0.8805,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.7,1.0,0.978,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.8,0.1666667,0.659,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.8,0.3333333,0.659,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.8,0.5,0.757,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.8,0.6666667,0.8325,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.8,0.8333333,0.882,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.8,1.0,0.98,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.9,0.1666667,0.655,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.9,0.3333333,0.655,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.9,0.5,0.7555,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.9,0.6666667,0.82,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.9,0.8333333,0.885,2000
tep,1,0,EAC-1NN,timing_uncertainty,0.9,1.0,0.9765,2000
tep,1,0,JAC-1NN,late_time_delay,0.0,0.1666667,0.695,2000
tep,1,0,JAC-1NN,late_time_delay,0.0,0.3333333,0.695,2000
tep,1,0,JAC-1NN,late_time_delay,0.0,0.5,0.815,2000
tep,1,0,JAC-1NN,late_time_delay,0.0,0.6666667,0.935,2000
tep,1,0,JAC-1NN,late_time_delay,0.0,0.8333333,0.945,2000
tep,1,0,JAC-1NN,late_time_delay,0.0,1.0,0.895,2000
tep,1,0,JAC-1NN,late_time_delay,0.05,0.1666667,0.605,2000
tep,1,0,JAC-1NN,late_time_delay,0.05,0.3333333,0.605,2000
tep,1,0,JAC-1NN,late_time_delay,0.05,0.5,0.745,2000
tep,1,0,JAC-1NN,late_time_delay,0.05,0.6666667,0.885,2000
tep,1,0,JAC-1NN,late_time_delay,0.05,0.8333333,0.895,2000
tep,1,0,JAC-1NN,late_time_delay,0.05,1.0,0.85,2000
tep,1,0,JAC-1NN,late_time_delay,0.1,0.1666667,0.56,2000
tep,1,0,JAC-1NN,late_time_delay,0.1,0.3333333,0.56,2000
tep,1,0,JAC-1NN,late_time_delay,0.1,0.5,0.805,2000
tep,1,0,JAC-1NN,late_time_delay,0.1,0.6666667,0.87,2000
tep,1,0,JAC-1NN,late_time_delay,0.1,0.8333333,0.9,2000
tep,1,0,JAC-1NN,late_time_delay,0.1,1.0,0.855,2000
tep,1,0,JAC-1NN,late_time_delay,0.15,0.1666667,0.53,2000
tep,1,0,JAC-1NN,late_time_delay,0.15,0.3333333,0.53,2000
tep,1,0,JAC-1NN,late_time_delay,0.15,0.5,0.82,2000
tep,1,0,JAC-1NN,late_time_delay,0.15,0.6666667,0.88,2000
tep,1,0,JAC-1NN,late_time_delay,0.15,0.8333333,0.915,2000
tep,1,0,JAC-1NN,late_time_delay,0.15,1.0,0.845,2000
tep,1,0,JAC-1NN,late_time_delay,0.2,0.1666667,0.535,2000
tep,1,0,JAC-1NN,late_time_delay,0.2,0.3333333,0.535,2000
tep,1,0,JAC-1NN,late_time_delay,0.2,0.5,0.825,2000
tep,1,0,JAC-1NN,late_time_delay,0.2,0.6666667,0.895,2000
tep,1,0,JAC-1NN,late_time_delay,0.2,0.8333333,0.895,2000
tep,1,0,JAC-1NN,late_time_delay,0.2,1.0,0.845,2000
tep,1,0,JAC-1NN,late_time_delay,0.25,0.1666667,0.64,2000
tep,1,0,JAC-1NN,late_time_delay,0.25,0.3333333,0.64,2000
tep,1,0,JAC-1NN,late_time_delay,0.25,0.5,0.845,2000
tep,1,0,JAC-1NN,late_time_delay,0.25,0.6666667,0.845,2000
tep,1,0,JAC-1NN,late_time_delay,0.25,0.8333333,0.9,2000
tep,1,0,JAC-1NN,late_time_delay,0.25,1.0,0.855,2000
tep,1,0,JAC-1NN,late_time_delay,0.3,0.1666667,0.685,2000
tep,1,0,JAC-1NN,late_time_delay,0.3,0.3333333,0.685,2000
tep,1,0,JAC-1NN,late_time_delay,0.3,0.5,0.87,2000
tep,1,0,JAC-1NN,late_time_delay,0.3,0.6666667,0.87,2000
tep,1,0,JAC-1NN,late_time_delay,0.3,0.8333333,0.93,2000
tep,1,0,JAC-1NN,late_time_delay,0.3,1.0,0.855,2000
tep,1,0,JAC-1NN,late_time_delay,0.4,0.1666667,0.6,2000
tep,1,0,JAC-1NN,late_time_delay,0.4,0.3333333,0.6,2000
tep,1,0,JAC-1NN,late_time_delay,0.4,0.5,0.6,2000
tep,1,0,JAC-1NN,late_time_delay,0.4,0.6666667,0.81,2000
tep,1,0,JAC-1NN,late_time_delay,0.4,0.8333333,0.81,2000
tep,1,0,JAC-1NN,late_time_delay,0.4,1.0,0.835,2000
tep,1,0,JAC-1NN,late_time_delay,0.5,0.1666667,0.595,2000
tep,1,0,JAC-1NN,late_time_delay,0.5,0.3333333,0.595,2000
tep,1,0,JAC-1NN,late_time_delay,0.5,0.5,0.595,2000
tep,1,0,JAC-1NN,late_time_delay,0.5,0.6666667,0.595,2000
tep,1,0,JAC-1NN,late_time_delay,0.5,0.8333333,0.74,2000
tep,1,0,JAC-1NN,late_time_delay,0.5,1.0,0.78,2000
tep,1,0,JAC-1NN,late_time_delay,0.6,0.1666667,0.59,2000
tep,1,0,JAC-1NN,late_time_delay,0.6,0.3333333,0.59,2000
tep,1,0,JAC-1NN,late_time_delay,0.6,0.5,0.59,2000
tep,1,0,JAC-1NN,late_time_delay,0.6,0.6666667,0.59,2000
tep,1,0,JAC-1NN,late_time_delay,0.6,0.8333333,0.59,2000
tep,1,0,JAC-1NN,late_time_delay,0.6,1.0,0.67,2000
tep,1,0,JAC-1NN,late_time_delay,0.7,0.1666667,0.445,2000
tep,1,0,JAC-1NN,late_time_delay,0.7,0.3333333,0.445,2000
tep,1,0,JAC-1NN,late_time_delay,0.7,0.5,0.445,2000
tep,1,0,JAC-1NN,late_time_delay,0.7,0.6666667,0.445,2000
tep,1,0,JAC-1NN,late_time_delay,0.7,0.8333333,0.445,2000
tep,1,0,JAC-1NN,late_time_delay,0.7,1.0,0.525,2000
tep,1,0,JAC-1NN,late_time_delay,0.8,0.1666667,0.42,2000
tep,1,0,JAC-1NN,late_time_delay,0.8,0.3333333,0.42,2000
tep,1,0,JAC-1NN,late_time_delay,0.8,0.5,0.42,2000
tep,1,0,JAC-1NN,late_time_delay,0.8,0.6666667,0.42,2000
tep,1,0,JAC-1NN,late_time_delay,0.8,0.8333333,0.42,2000
tep,1,0,JAC-1NN,late_time_delay,0.8,1.0,0.445,2000
tep,1,0,JAC-1NN,late_time_delay,0.9,0.1666667,0.36,2000
tep,1,0,JAC-1NN,late_time_delay,0.9,0.3333333,0.36,2000
tep,1,0,JAC-1NN,late_time_delay,0.9,0.5,0.36,2000
tep,1,0,JAC-1NN,late_time_delay,0.9,0.6666667,0.36,2000
tep,1,0,JAC-1NN,late_time_delay,0.9,0.8333333,0.36,2000
tep,1,0,JAC-1NN,late_time_delay,0.9,1.0,0.36,2000
tep,1,0,JAC-1NN,missing_events,0.0,0.1666667,0.695,2000
tep,1,0,JAC-1NN,missing_events,0.0,0.3333333,0.695,2000
tep,1,0,JAC-1NN,missing_events,0.0,0.5,0.815,2000
tep,1,0,JAC-1NN,missing_events,0.0,0.6666667,0.935,2000
tep,1,0,JAC-1NN,missing_events,0.0,0.8333333,0.945,2000
tep,1,0,JAC-1NN,missing_events,0.0,1.0,0.895,2000
tep,1,0,JAC-1NN,missing_events,0.05,0.1666667,0.688,2000
tep,1,0,JAC-1NN,missing_events,0.05,0.3333333,0.688,2000
tep,1,0,JAC-1NN,missing_events,0.05,0.5,0.8115,2000
tep,1,0,JAC-1NN,missing_events,0.05,0.6666667,0.93,2000
tep,1,0,JAC-1NN,missing_events,0.05,0.8333333,0.943,2000
tep,1,0,JAC-1NN,missing_events,0.05,1.0,0.8925,2000
tep,1,0,JAC-1NN,missing_events,0.1,0.1666667,0.6815,2000
tep,1,0,JAC-1NN,missing_events,0.1,0.3333333,0.6815,2000
tep,1,0,JAC-1NN,missing_events,0.1,0.5,0.7985,2000
tep,1,0,JAC-1NN,missing_events,0.1,0.6666667,0.9255,2000
tep,1,0,JAC-1NN,missing_events,0.1,0.8333333,0.9345,2000
tep,1,0,JAC-1NN,missing_events,0.1,1.0,0.8915,2000
tep,1,0,JAC-1NN,missing_events,0.15,0.1666667,0.665,2000
tep,1,0,JAC-1NN,missing_events,0.15,0.3333333,0.665,2000
tep,1,0,JAC-1NN,missing_events,0.15,0.5,0.794,2000
tep,1,0,JAC-1NN,missing_events,0.15,0.6666667,0.918,2000
tep,1,0,JAC-1NN,missing_events,0.15,0.8333333,0.9355,2000
tep,1,0,JAC-1NN,missing_events,0.15,1.0,0.8975,2000
tep,1,0,JAC-1NN,missing_events,0.2,0.1666667,0.6645,2000
tep,1,0,JAC-1NN,missing_events,0.2,0.3333333,0.6645,2000
tep,1,0,JAC-1NN,missing_events,0.2,0.5,0.785,2000
tep,1,0,JAC-1NN,missing_events,0.2,0.6666667,0.9125,2000
tep,1,0,JAC-1NN,missing_events,0.2,0.8333333,0.9295,2000
tep,1,0,JAC-1NN,missing_events,0.2,1.0,0.898,2000
tep,1,0,JAC-1NN,missing_events,0.25,0.1666667,0.6555,2000
tep,1,0,JAC-1NN,missing_events,0.25,0.3333333,0.6555,2000
tep,1,0,JAC-1NN,missing_events,0.25,0.5,0.768,2000
tep,1,0,JAC-1NN,missing_events,0.25,0.6666667,0.9075,2000
tep,1,0,JAC-1NN,missing_events,0.25,0.8333333,0.9295,2000
tep,1,0,JAC-1NN,missing_events,0.25,1.0,0.8955,2000
tep,1,0,JAC-1NN,missing_events,0.3,0.1666667,0.65,2000
tep,1,0,JAC-1NN,missing_events,0.3,0.3333333,0.65,2000
tep,1,0,JAC-1NN,missing_events,0.3,0.5,0.767,2000
tep,1,0,JAC-1NN,missing_events,0.3,0.6666667,0.909,2000
tep,1,0,JAC-1NN,missing_events,0.3,0.8333333,0.9295,2000
tep,1,0,JAC-1NN,missing_events,0.3,1.0,0.896,2000
tep,1,0,JAC-1NN,missing_events,0.4,0.1666667,0.6005,2000
tep,1,0,JAC-1NN,missing_events,0.4,0.3333333,0.6005,2000
tep,1,0,JAC-1NN,missing_events,0.4,0.5,0.7245,2000
tep,1,0,JAC-1NN,missing_events,0.4,0.6666667,0.8825,2000
tep,1,0,JAC-1NN,missing_events,0.4,0.8333333,0.9135,2000
tep,1,0,JAC-1NN,missing_events,0.4,1.0,0.893,2000
tep,1,0,JAC-1NN,missing_events,0.5,0.1666667,0.572,2000
tep,1,0,JAC-1NN,missing_events,0.5,0.3333333,0.572,2000
tep,1,0,JAC-1NN,missing_events,0.5,0.5,0.684,2000
tep,1,0,JAC-1NN,missing_events,0.5,0.6666667,0.8445,2000
tep,1,0,JAC-1NN,missing_events,0.5,0.8333333,0.888,2000
tep,1,0,JAC-1NN,missing_events,0.5,1.0,0.8835,2000
tep,1,0,JAC-1NN,missing_events,0.6,0.1666667,0.5245,2000
tep,1,0,JAC-1NN,missing_events,0.6,0.3333333,0.5245,2000
tep,1,0,JAC-1NN,missing_events,0.6,0.5,0.6375,2000
tep,1,0,JAC-1NN,missing_events,0.6,0.6666667,0.783,2000
tep,1,0,JAC-1NN,missing_events,0.6,0.8333333,0.8465,2000
tep,1,0,JAC-1NN,missing_events,0.6,1.0,0.8665,2000
tep,1,0,JAC-1NN,missing_events,0.7,0.1666667,0.4585,2000
tep,1,0,JAC-1NN,missing_events,0.7,0.3333333,0.4585,2000
tep,1,0,JAC-1NN,missing_events,0.7,0.5,0.5825,2000
tep,1,0,JAC-1NN,missing_events,0.7,0.6666667,0.718,2000
tep,1,0,JAC-1NN,missing_events,0.7,0.8333333,0.7885,2000
tep,1,0,JAC-1NN,missing_events,0.7,1.0,0.8475,2000
tep,1,0,JAC-1NN,missing_events,0.8,0.1666667,0.4005,2000
tep,1,0,JAC-1NN,missing_events,0.8,0.3333333,0.4005,2000
tep,1,0,JAC-1NN,missing_events,0.8,0.5,0.4965,2000
tep,1,0,JAC-1NN,missing_events,0.8,0.6666667,0.615,2000
tep,1,0,JAC-1NN,missing_events,0.8,0.8333333,0.7015,2000
tep,1,0,JAC-1NN,missing_events,0.8,1.0,0.7615,2000
tep,1,0,JAC-1NN,missing_events,0.9,0.1666667,0.3215,2000
tep,1,0,JAC-1NN,missing_events,0.9,0.3333333,0.3215,2000
tep,1,0,JAC-1NN,missing_events,0.9,0.5,0.3825,2000
tep,1,0,JAC-1NN,missing_events,0.9,0.6666667,0.4575,2000
tep,1,0,JAC-1NN,missing_events,0.9,0.8333333,0.5155,2000
tep,1,0,JAC-1NN,missing_events,0.9,1.0,0.571,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.0,0.1666667,0.695,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.0,0.3333333,0.695,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.0,0.5,0.815,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.0,0.6666667,0.935,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.0,0.8333333,0.945,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.0,1.0,0.895,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.05,0.1666667,0.6845,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.05,0.3333333,0.6845,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.05,0.5,0.801,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.05,0.6666667,0.919,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.05,0.8333333,0.925,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.05,1.0,0.8965,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.1,0.1666667,0.6685,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.1,0.3333333,0.6685,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.1,0.5,0.7815,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.1,0.6666667,0.895,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.1,0.8333333,0.901,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.1,1.0,0.8935,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.15,0.1666667,0.664,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.15,0.3333333,0.664,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.15,0.5,0.756,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.15,0.6666667,0.8645,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.15,0.8333333,0.884,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.15,1.0,0.885,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.2,0.1666667,0.6375,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.2,0.3333333,0.6375,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.2,0.5,0.7315,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.2,0.6666667,0.829,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.2,0.8333333,0.8445,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.2,1.0,0.8705,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.25,0.1666667,0.6235,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.25,0.3333333,0.6235,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.25,0.5,0.726,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.25,0.6666667,0.821,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.25,0.8333333,0.838,2000
tep,1,0,JAC-1NN,mixed_missing_spurious,0.25,1.0,0.8575,2000
